Time,LDR1,LDR2,LDR3,LDR4,Horizontal_Angle(Azimuth),Vertical_Angle(Elevation),Voltage,Current
10/03/2024 9:30,951,303,741,922,50,169,9.56,0.14
10/03/2024 10:00,291,3,5,739,66,104,2.00,1.17
10/03/2024 10:30,69,956,739,381,113,97,5.34,0.18
10/03/2024 11:00,15,947,716,390,180,67,3.56,0.68
10/03/2024 11:30,510,451,862,45,154,128,0.10,0.29
10/03/2024 12:00,200,438,440,16,11,66,4.92,1.03
10/03/2024 12:30,837,723,230,235,109,139,10.35,1.38
10/03/2024 13:00,53,947,777,941,4,107,3.86,0.29
10/03/2024 13:30,238,589,403,176,90,23,5.86,0.68
10/03/2024 14:00,775,363,1008,750,154,146,4.98,1.32
10/03/2024 14:30,500,890,594,717,148,148,2.08,1.06
10/03/2024 15:00,144,327,178,675,67,77,8.45,1.81
10/03/2024 15:30,1019,474,293,592,155,157,6.15,0.67
10/03/2024 16:00,924,769,810,560,72,110,5.81,0.03
10/03/2024 16:30,882,912,345,881,20,140,7.57,1.87
10/03/2024 17:00,537,463,386,778,137,112,10.64,1.07
10/03/2024 17:30,503,948,597,218,27,40,1.10,0.96
10/03/2024 18:00,249,790,348,38,56,10,4.60,1.32
10/03/2024 18:30,925,706,599,619,9,123,2.63,1.01
10/03/2024 19:00,35,830,193,328,158,86,7.89,1.79
10/03/2024 19:30,917,1005,654,557,145,110,6.21,0.85
10/03/2024 20:00,981,8,558,77,57,30,7.54,0.45
10/03/2024 20:30,280,308,567,960,169,120,6.13,1.63
10/03/2024 21:00,110,425,432,397,114,170,9.37,1.65
10/03/2024 21:30,758,320,374,580,106,55,8.51,1.22
10/03/2024 22:00,240,520,274,374,77,70,0.20,0.35
10/03/2024 22:30,555,234,716,620,119,14,3.12,0.03
10/03/2024 23:00,560,479,966,257,73,106,6.10,0.51
10/03/2024 23:30,775,689,472,452,29,21,11.22,1.44
11/03/2024 0:00,287,871,246,999,172,46,9.21,0.52
11/03/2024 0:30,443,476,949,38,118,151,0.10,1.48
11/03/2024 1:00,481,615,587,868,118,4,8.14,0.49
11/03/2024 1:30,125,953,269,52,135,105,3.47,0.50
11/03/2024 2:00,133,673,452,1020,77,148,9.88,1.22
11/03/2024 2:30,397,641,539,527,96,65,10.74,0.87
11/03/2024 3:00,905,58,816,782,117,45,2.29,0.72
11/03/2024 3:30,389,572,789,65,99,83,4.62,0.83
11/03/2024 4:00,612,828,745,1022,64,141,2.32,1.08
11/03/2024 4:30,310,977,758,105,170,132,8.36,1.40
11/03/2024 5:00,255,141,954,840,16,134,4.39,0.56
11/03/2024 5:30,406,847,685,472,6,5,2.59,1.25
11/03/2024 6:00,329,678,165,578,115,170,9.42,1.98
11/03/2024 6:30,82,492,755,448,137,0,4.94,0.83
11/03/2024 7:00,509,452,783,81,118,52,10.79,1.27
11/03/2024 7:30,136,763,890,147,109,28,3.50,0.60
11/03/2024 8:00,344,35,695,206,154,89,1.53,1.36
11/03/2024 8:30,836,318,534,293,80,39,9.20,0.22
11/03/2024 9:00,254,806,209,304,102,111,7.82,0.01
11/03/2024 9:30,77,246,482,132,108,136,8.99,0.44
11/03/2024 10:00,472,43,96,673,24,54,4.15,0.78
11/03/2024 10:30,966,251,104,411,180,100,5.12,0.27
11/03/2024 11:00,414,631,680,911,77,175,4.55,0.64
11/03/2024 11:30,522,597,412,10,158,118,0.14,1.29
11/03/2024 12:00,73,680,357,951,35,17,1.85,1.16
11/03/2024 12:30,686,1009,299,270,0,129,7.85,0.81
11/03/2024 13:00,646,392,476,216,65,75,7.12,0.83
11/03/2024 13:30,397,438,88,960,158,80,1.07,0.29
11/03/2024 14:00,453,871,185,711,47,76,11.49,1.84
11/03/2024 14:30,409,326,250,743,61,66,8.21,0.26
11/03/2024 15:00,152,236,574,319,109,153,6.38,0.25
11/03/2024 15:30,504,846,210,449,62,3,11.86,0.83
11/03/2024 16:00,133,109,647,712,120,90,2.60,0.99
11/03/2024 16:30,986,118,560,926,37,147,7.63,0.58
11/03/2024 17:00,649,680,103,357,177,62,6.99,0.74
11/03/2024 17:30,49,976,749,776,14,76,5.44,0.41
11/03/2024 18:00,517,372,230,212,25,179,4.63,1.81
11/03/2024 18:30,723,382,321,767,28,140,4.47,1.01
11/03/2024 19:00,259,104,136,773,140,95,0.95,0.53
11/03/2024 19:30,982,258,294,516,106,2,6.06,0.54
11/03/2024 20:00,844,59,470,665,167,154,6.72,1.07
11/03/2024 20:30,987,355,295,887,28,135,0.41,1.78
11/03/2024 21:00,284,196,692,541,155,153,8.62,1.40
11/03/2024 21:30,352,152,407,869,151,21,2.93,0.20
11/03/2024 22:00,446,219,404,125,21,154,11.55,1.50
11/03/2024 22:30,893,736,951,780,80,159,11.49,0.70
11/03/2024 23:00,802,110,25,880,52,124,8.65,1.46
11/03/2024 23:30,196,624,644,931,123,52,11.75,0.48
12/03/2024 0:00,87,905,507,641,109,108,4.69,0.17
12/03/2024 0:30,649,821,992,971,116,150,11.40,0.08
12/03/2024 1:00,308,797,535,577,0,110,8.37,1.74
12/03/2024 1:30,663,19,410,775,84,100,4.53,1.99
12/03/2024 2:00,505,953,288,620,143,16,7.89,0.32
12/03/2024 2:30,400,404,1015,578,64,107,1.40,1.76
12/03/2024 3:00,449,438,680,342,5,71,0.00,0.79
12/03/2024 3:30,943,720,280,183,145,3,6.61,0.23
12/03/2024 4:00,636,557,602,380,28,95,2.83,0.83
12/03/2024 4:30,975,343,698,743,171,135,7.54,1.97
12/03/2024 5:00,683,482,452,464,64,26,5.76,1.88
12/03/2024 5:30,713,418,82,234,110,96,5.04,1.53
12/03/2024 6:00,926,165,601,733,170,93,8.26,1.74
12/03/2024 6:30,912,824,239,960,28,42,11.85,0.00
12/03/2024 7:00,581,4,863,652,18,122,7.89,1.86
12/03/2024 7:30,822,788,508,603,64,87,0.17,1.36
12/03/2024 8:00,459,291,1013,227,168,70,0.71,1.16
12/03/2024 8:30,38,770,184,589,122,11,8.39,1.42
12/03/2024 9:00,35,886,508,485,163,99,7.03,0.38
12/03/2024 9:30,502,11,796,749,156,24,6.75,1.69
12/03/2024 10:00,35,724,961,533,60,148,0.09,1.34
12/03/2024 10:30,265,642,280,148,121,63,4.73,1.08
12/03/2024 11:00,551,861,472,32,106,75,2.28,0.98
12/03/2024 11:30,404,674,732,50,167,12,4.35,0.64
12/03/2024 12:00,75,1004,409,110,119,171,1.83,1.96
12/03/2024 12:30,393,75,338,403,43,140,6.04,1.16
12/03/2024 13:00,488,891,227,986,140,103,10.75,0.14
12/03/2024 13:30,809,969,534,565,152,3,4.58,0.33
12/03/2024 14:00,34,74,288,995,142,179,2.75,0.60
12/03/2024 14:30,438,256,480,137,84,80,3.50,1.50
12/03/2024 15:00,716,264,289,92,59,110,5.47,1.06
12/03/2024 15:30,64,261,385,331,115,152,6.89,0.19
12/03/2024 16:00,196,655,538,492,147,57,11.50,0.69
12/03/2024 16:30,810,224,433,687,60,41,1.75,0.11
12/03/2024 17:00,985,930,902,696,3,55,2.08,0.50
12/03/2024 17:30,448,840,317,752,111,101,4.29,1.97
12/03/2024 18:00,467,409,299,109,39,155,5.59,1.78
12/03/2024 18:30,442,489,821,955,71,47,4.52,0.37
12/03/2024 19:00,422,742,212,277,112,165,1.07,0.33
12/03/2024 19:30,958,393,334,438,81,94,8.57,0.54
12/03/2024 20:00,630,883,287,991,133,170,0.54,1.26
12/03/2024 20:30,18,375,368,990,118,162,8.53,0.12
12/03/2024 21:00,469,21,767,156,35,45,0.62,1.85
12/03/2024 21:30,70,526,777,680,167,68,9.67,0.34
12/03/2024 22:00,658,999,539,289,180,69,1.36,0.43
12/03/2024 22:30,967,763,14,916,133,175,6.03,0.84
12/03/2024 23:00,718,1013,379,991,24,0,3.70,1.07
12/03/2024 23:30,517,320,141,729,37,111,7.74,1.27
13/03/2024 0:00,711,561,99,971,142,145,6.61,0.37
13/03/2024 0:30,497,797,469,826,101,23,7.46,0.15
13/03/2024 1:00,706,962,362,217,159,34,11.33,1.17
13/03/2024 1:30,801,274,704,950,36,73,8.71,1.25
13/03/2024 2:00,63,796,670,875,171,43,2.68,1.74
13/03/2024 2:30,930,407,46,724,10,156,0.73,1.91
13/03/2024 3:00,373,110,285,26,179,50,9.57,1.45
13/03/2024 3:30,956,971,77,132,109,73,5.93,1.36
13/03/2024 4:00,852,377,96,754,162,100,4.48,1.07
13/03/2024 4:30,577,150,271,547,1,115,5.26,1.59
13/03/2024 5:00,758,400,795,169,8,81,4.61,1.63
13/03/2024 5:30,839,927,1004,213,35,64,9.44,1.17
13/03/2024 6:00,1020,614,173,911,122,106,11.21,1.53
13/03/2024 6:30,349,659,763,226,43,100,7.61,0.76
13/03/2024 7:00,925,718,867,210,76,9,5.04,0.89
13/03/2024 7:30,535,183,99,588,72,129,6.47,0.39
13/03/2024 8:00,607,47,317,307,73,120,9.11,0.23
13/03/2024 8:30,700,411,453,266,39,146,8.39,0.83
13/03/2024 9:00,860,321,239,237,10,5,5.35,1.76
13/03/2024 9:30,724,315,463,305,89,15,0.67,1.52
13/03/2024 10:00,393,528,91,540,93,0,4.06,0.46
13/03/2024 10:30,710,884,351,877,108,176,11.28,1.43
13/03/2024 11:00,111,809,919,821,142,151,1.62,0.90
13/03/2024 11:30,539,125,43,813,85,43,6.25,0.73
13/03/2024 12:00,334,664,782,588,78,85,7.86,1.87
13/03/2024 12:30,641,666,180,423,27,162,4.19,1.91
13/03/2024 13:00,580,142,413,282,9,159,7.32,0.93
13/03/2024 13:30,867,705,532,852,44,72,8.22,0.36
13/03/2024 14:00,839,994,765,883,163,136,5.38,1.85
13/03/2024 14:30,127,493,954,151,144,67,7.47,0.57
13/03/2024 15:00,694,335,777,933,84,101,9.65,1.41
13/03/2024 15:30,352,545,886,1003,26,15,3.83,0.09
13/03/2024 16:00,1004,106,633,117,70,55,1.35,1.37
13/03/2024 16:30,60,556,251,409,127,6,9.69,1.96
13/03/2024 17:00,892,86,292,736,95,9,0.90,0.90
13/03/2024 17:30,210,948,473,290,156,49,2.01,1.53
13/03/2024 18:00,890,825,952,594,61,109,7.43,0.76
13/03/2024 18:30,324,561,519,672,91,97,10.50,1.55
13/03/2024 19:00,693,639,714,220,56,68,0.15,0.74
13/03/2024 19:30,958,264,622,502,165,131,3.40,1.94
13/03/2024 20:00,817,92,165,435,77,34,0.26,1.70
13/03/2024 20:30,521,772,337,55,141,175,9.41,0.32
13/03/2024 21:00,916,456,575,597,73,147,10.45,0.47
13/03/2024 21:30,753,208,136,173,31,16,9.09,0.15
13/03/2024 22:00,655,381,854,476,105,22,6.96,1.15
13/03/2024 22:30,520,662,87,160,6,58,8.81,1.07
13/03/2024 23:00,175,730,886,51,157,36,8.00,0.23
13/03/2024 23:30,851,776,982,162,80,81,9.24,1.77
14/03/2024 0:00,598,510,843,59,171,54,2.12,0.89
14/03/2024 0:30,692,512,294,283,10,37,3.56,1.52
14/03/2024 1:00,727,719,603,921,151,92,5.98,1.30
14/03/2024 1:30,299,674,72,879,112,177,9.58,0.83
14/03/2024 2:00,609,359,968,66,31,8,10.50,1.26
14/03/2024 2:30,944,102,362,229,177,6,11.95,2.00
14/03/2024 3:00,13,777,1000,164,100,137,0.99,0.53
14/03/2024 3:30,451,438,842,748,76,151,0.96,0.13
14/03/2024 4:00,490,230,714,1,27,171,3.57,1.29
14/03/2024 4:30,367,978,841,163,45,151,11.10,0.35
14/03/2024 5:00,850,52,958,223,97,96,4.79,0.59
14/03/2024 5:30,197,422,428,594,158,117,4.84,1.87
14/03/2024 6:00,195,627,33,479,15,160,1.80,1.01
14/03/2024 6:30,642,543,815,974,33,173,4.54,1.14
14/03/2024 7:00,994,584,764,700,45,28,1.47,0.72
14/03/2024 7:30,769,694,208,804,61,139,8.22,1.67
14/03/2024 8:00,160,160,373,446,79,1,6.31,0.66
14/03/2024 8:30,711,831,107,879,134,11,9.49,0.34
14/03/2024 9:00,496,63,682,279,122,66,0.25,0.66
14/03/2024 9:30,267,544,654,713,57,159,11.76,0.81
14/03/2024 10:00,83,881,736,197,160,63,7.25,1.83
14/03/2024 10:30,562,871,130,419,15,177,8.07,0.39
14/03/2024 11:00,1023,702,702,643,3,78,5.97,0.30
14/03/2024 11:30,338,780,1009,13,177,163,1.80,0.03
14/03/2024 12:00,676,931,188,767,143,20,11.92,0.20
14/03/2024 12:30,379,329,951,78,13,158,3.50,1.18
14/03/2024 13:00,761,465,981,461,130,124,1.20,0.52
14/03/2024 13:30,730,316,469,984,70,150,9.61,0.95
14/03/2024 14:00,807,533,427,767,123,87,4.80,0.13
14/03/2024 14:30,846,441,711,770,103,146,9.83,1.18
14/03/2024 15:00,579,229,424,443,148,53,10.77,0.75
14/03/2024 15:30,803,74,656,835,117,2,1.15,0.22
14/03/2024 16:00,983,898,159,689,25,169,7.66,0.51
14/03/2024 16:30,343,393,76,584,121,170,5.50,0.01
14/03/2024 17:00,670,82,493,68,57,154,10.38,1.15
14/03/2024 17:30,557,131,944,508,174,132,1.23,0.90
14/03/2024 18:00,750,821,138,465,122,27,1.18,1.35
14/03/2024 18:30,145,49,774,773,114,163,4.60,0.62
14/03/2024 19:00,168,695,93,15,174,45,11.93,1.38
14/03/2024 19:30,365,864,491,185,67,47,3.72,0.90
14/03/2024 20:00,1019,551,401,815,14,159,3.98,1.32
14/03/2024 20:30,427,543,317,13,145,82,7.69,0.36
14/03/2024 21:00,127,111,274,495,134,23,2.53,0.15
14/03/2024 21:30,55,798,349,89,16,5,10.20,1.37
14/03/2024 22:00,342,826,178,230,102,65,3.89,0.62
14/03/2024 22:30,212,959,371,250,4,171,1.95,1.18
14/03/2024 23:00,885,155,704,915,104,146,2.47,0.14
14/03/2024 23:30,573,243,50,635,68,168,0.29,0.71
15/03/2024 0:00,470,727,338,9,173,153,7.39,1.71
15/03/2024 0:30,208,511,903,404,110,71,8.63,0.09
15/03/2024 1:00,26,720,428,178,30,135,3.52,0.72
15/03/2024 1:30,469,927,302,219,108,98,9.04,0.94
15/03/2024 2:00,34,119,316,417,104,61,4.85,1.16
15/03/2024 2:30,385,85,302,379,172,127,0.67,0.89
15/03/2024 3:00,924,784,976,153,79,154,10.00,1.09
15/03/2024 3:30,345,379,176,566,41,29,1.75,1.29
15/03/2024 4:00,850,140,416,394,46,151,6.89,1.44
15/03/2024 4:30,556,728,768,649,165,137,7.04,1.78
15/03/2024 5:00,806,683,437,284,7,115,0.78,1.41
15/03/2024 5:30,483,94,626,182,77,25,11.85,1.01
15/03/2024 6:00,183,88,770,782,64,1,0.68,0.82
15/03/2024 6:30,827,395,123,445,11,26,4.24,0.25
15/03/2024 7:00,426,176,992,611,46,150,7.02,1.93
15/03/2024 7:30,411,115,819,23,53,23,3.07,0.90
15/03/2024 8:00,41,289,126,804,80,159,8.11,0.87
15/03/2024 8:30,537,994,505,881,73,157,1.84,0.16
15/03/2024 9:00,413,186,541,405,31,178,1.86,1.81
15/03/2024 9:30,239,571,29,471,32,122,1.44,0.03
15/03/2024 10:00,499,192,145,814,2,106,9.67,1.93
15/03/2024 10:30,730,379,431,835,49,91,11.02,1.53
15/03/2024 11:00,108,300,834,285,86,82,1.04,1.37
15/03/2024 11:30,508,743,326,512,2,174,8.31,1.74
15/03/2024 12:00,539,184,848,468,12,73,3.55,0.08
15/03/2024 12:30,539,974,141,293,166,47,1.22,0.88
15/03/2024 13:00,595,867,77,171,111,101,6.31,0.89
15/03/2024 13:30,570,991,936,428,62,139,4.13,0.63
15/03/2024 14:00,176,883,835,273,114,140,1.19,0.40
15/03/2024 14:30,288,1004,787,602,165,153,0.84,1.95
15/03/2024 15:00,404,859,142,540,154,108,3.40,1.42
15/03/2024 15:30,936,186,844,789,14,129,2.05,1.28
15/03/2024 16:00,575,474,725,753,141,133,8.50,0.27
15/03/2024 16:30,483,278,52,1011,100,100,4.35,1.83
15/03/2024 17:00,935,684,268,96,70,80,9.73,1.88
15/03/2024 17:30,228,262,381,712,167,173,2.41,1.58
15/03/2024 18:00,824,439,722,265,106,14,2.71,1.13
15/03/2024 18:30,859,894,598,474,30,0,9.70,0.10
15/03/2024 19:00,401,828,743,460,128,28,11.80,0.59
15/03/2024 19:30,602,421,467,507,101,68,9.79,1.21
15/03/2024 20:00,993,722,500,798,152,10,11.10,1.17
15/03/2024 20:30,70,895,235,11,111,138,0.66,0.94
15/03/2024 21:00,818,827,826,378,131,95,11.07,0.25
15/03/2024 21:30,4,288,10,395,41,48,2.55,0.06
15/03/2024 22:00,316,1007,486,329,160,155,11.42,0.22
15/03/2024 22:30,36,764,30,146,163,119,0.89,1.22
15/03/2024 23:00,456,222,42,419,8,176,5.70,1.03
15/03/2024 23:30,375,634,715,838,57,11,8.49,0.97
16/03/2024 0:00,613,633,664,872,159,89,3.54,1.18
16/03/2024 0:30,951,507,399,132,77,49,6.22,1.59
16/03/2024 1:00,671,430,457,1015,28,117,6.85,1.61
16/03/2024 1:30,558,627,750,908,144,103,6.13,0.20
16/03/2024 2:00,8,403,684,802,34,166,10.40,0.31
16/03/2024 2:30,194,739,891,684,33,52,4.52,1.48
16/03/2024 3:00,318,964,203,995,149,145,6.12,0.70
16/03/2024 3:30,82,252,96,477,37,85,7.38,0.23
16/03/2024 4:00,266,602,356,529,107,90,5.94,1.30
16/03/2024 4:30,972,585,25,646,123,34,11.98,0.97
16/03/2024 5:00,618,464,233,367,152,180,9.68,1.85
16/03/2024 5:30,303,858,853,46,138,79,5.85,1.62
16/03/2024 6:00,1020,336,990,661,107,79,7.30,0.56
16/03/2024 6:30,147,761,875,22,145,149,2.00,1.50
16/03/2024 7:00,788,325,646,726,18,133,3.27,0.36
16/03/2024 7:30,210,582,419,1001,79,169,5.64,0.29
16/03/2024 8:00,46,979,379,825,61,163,9.04,0.73
16/03/2024 8:30,624,306,831,193,133,157,4.47,1.82
16/03/2024 9:00,997,3,777,469,62,44,11.27,1.27
16/03/2024 9:30,739,638,508,515,153,137,0.44,1.66
16/03/2024 10:00,664,839,207,28,88,36,8.76,1.95
16/03/2024 10:30,704,981,551,764,37,171,8.07,0.03
16/03/2024 11:00,119,110,316,665,164,170,2.06,1.50
16/03/2024 11:30,651,670,367,830,44,133,7.00,0.93
16/03/2024 12:00,26,639,216,851,147,107,3.71,0.31
16/03/2024 12:30,737,342,763,943,19,142,0.29,1.38
16/03/2024 13:00,1000,804,67,272,171,38,1.87,1.86
16/03/2024 13:30,449,619,181,171,106,105,0.48,0.52
16/03/2024 14:00,941,368,72,279,166,9,3.05,0.79
16/03/2024 14:30,803,511,500,42,179,12,11.34,0.59
16/03/2024 15:00,788,375,817,280,8,45,4.97,1.33
16/03/2024 15:30,305,434,66,130,162,46,6.28,1.39
16/03/2024 16:00,581,3,724,173,40,172,10.00,1.77
16/03/2024 16:30,662,212,76,389,119,44,8.36,0.46
16/03/2024 17:00,187,699,643,216,49,25,1.66,1.18
16/03/2024 17:30,335,780,674,493,178,155,3.36,0.89
16/03/2024 18:00,546,748,65,212,160,155,0.09,1.15
16/03/2024 18:30,125,784,253,939,129,150,2.34,1.94
16/03/2024 19:00,992,987,370,523,36,4,8.88,0.87
16/03/2024 19:30,394,340,987,277,131,102,11.37,1.92
16/03/2024 20:00,741,280,192,1012,46,44,11.16,1.03
16/03/2024 20:30,354,566,369,628,56,62,6.19,0.62
16/03/2024 21:00,794,714,208,425,6,110,6.71,0.91
16/03/2024 21:30,156,81,582,841,27,119,1.16,1.31
16/03/2024 22:00,504,1009,638,926,10,0,10.50,1.14
16/03/2024 22:30,291,653,1000,921,168,28,4.33,1.64
16/03/2024 23:00,32,59,350,612,145,31,2.50,1.91
16/03/2024 23:30,986,989,620,441,63,9,2.01,0.60
17/03/2024 0:00,499,284,960,903,26,166,3.38,0.92
17/03/2024 0:30,543,732,379,14,6,157,2.75,1.67
17/03/2024 1:00,488,781,641,392,142,18,5.33,0.27
17/03/2024 1:30,934,853,100,202,112,122,8.98,0.08
17/03/2024 2:00,404,291,391,359,29,139,7.80,0.65
17/03/2024 2:30,877,978,342,429,89,4,3.53,0.48
17/03/2024 3:00,329,942,593,763,65,71,4.48,1.60
17/03/2024 3:30,855,625,266,604,113,115,6.96,0.89
17/03/2024 4:00,188,629,237,773,135,100,5.22,0.02
17/03/2024 4:30,133,266,861,636,96,151,4.15,1.18
17/03/2024 5:00,96,857,101,1010,136,160,9.27,1.63
17/03/2024 5:30,822,44,326,352,46,151,11.25,0.17
17/03/2024 6:00,815,924,864,134,138,140,6.72,0.87
17/03/2024 6:30,577,100,244,845,1,85,6.04,0.80
17/03/2024 7:00,605,401,346,492,52,9,0.18,0.08
17/03/2024 7:30,578,889,80,827,57,80,1.17,0.50
17/03/2024 8:00,716,527,147,281,97,110,11.78,0.41
17/03/2024 8:30,838,136,971,539,92,4,9.70,0.42
17/03/2024 9:00,143,744,334,836,47,20,1.63,0.81
17/03/2024 9:30,104,334,968,295,90,174,6.56,0.39
17/03/2024 10:00,809,584,156,766,53,0,11.00,0.02
17/03/2024 10:30,700,252,190,157,172,179,8.97,1.39
17/03/2024 11:00,884,502,191,849,100,96,6.32,0.67
17/03/2024 11:30,199,381,199,967,132,129,0.15,1.20
17/03/2024 12:00,291,917,112,996,180,121,0.26,1.63
17/03/2024 12:30,837,710,288,225,108,100,9.07,1.08
17/03/2024 13:00,78,555,223,78,144,9,1.29,0.47
17/03/2024 13:30,307,964,835,116,112,22,1.50,1.89
17/03/2024 14:00,628,444,890,368,107,18,4.00,0.89
17/03/2024 14:30,844,988,459,836,4,11,7.35,1.53
17/03/2024 15:00,395,20,271,146,77,131,4.35,0.40
17/03/2024 15:30,932,1021,97,331,145,148,3.17,0.19
17/03/2024 16:00,750,257,987,938,84,118,6.20,1.25
17/03/2024 16:30,652,643,283,132,95,23,9.15,1.18
17/03/2024 17:00,766,513,766,808,155,31,11.95,1.39
17/03/2024 17:30,234,419,846,318,147,38,0.91,0.43
17/03/2024 18:00,66,679,748,1023,129,174,5.83,1.00
17/03/2024 18:30,765,88,237,542,97,36,10.49,0.19
17/03/2024 19:00,810,67,431,91,68,154,5.72,1.04
17/03/2024 19:30,363,493,822,940,56,65,2.19,0.28
17/03/2024 20:00,570,512,532,1000,42,36,6.17,0.08
17/03/2024 20:30,18,766,22,559,100,36,5.55,1.72
17/03/2024 21:00,783,867,423,728,175,134,3.74,0.43
17/03/2024 21:30,605,907,307,916,91,8,3.69,1.40
17/03/2024 22:00,762,73,310,49,122,39,0.93,1.95
17/03/2024 22:30,625,57,747,890,142,176,2.33,1.30
17/03/2024 23:00,526,86,485,553,174,69,3.80,1.15
17/03/2024 23:30,32,13,567,89,89,52,1.92,1.79
18/03/2024 0:00,965,915,82,869,23,61,11.62,0.43
18/03/2024 0:30,391,283,273,44,140,180,10.84,0.04
18/03/2024 1:00,84,637,439,26,169,116,3.86,1.00
18/03/2024 1:30,394,700,651,837,68,169,9.28,0.19
18/03/2024 2:00,969,583,674,701,139,10,3.86,0.65
18/03/2024 2:30,859,619,172,212,23,70,1.59,1.03
18/03/2024 3:00,79,864,331,610,68,55,4.79,1.60
18/03/2024 3:30,897,712,11,852,34,156,8.12,1.62
18/03/2024 4:00,361,197,695,250,167,74,8.04,0.66
18/03/2024 4:30,291,864,971,37,135,78,9.17,0.66
18/03/2024 5:00,224,153,855,209,67,83,8.39,0.70
18/03/2024 5:30,424,336,983,455,82,11,5.40,1.13
18/03/2024 6:00,220,214,681,198,88,61,0.58,0.69
18/03/2024 6:30,840,936,760,109,90,160,4.53,1.40
18/03/2024 7:00,409,579,962,667,84,59,1.52,0.40
18/03/2024 7:30,798,201,701,344,83,71,9.44,0.33
18/03/2024 8:00,410,77,818,588,37,155,5.55,1.56
18/03/2024 8:30,243,969,928,866,170,84,3.89,0.46
18/03/2024 9:00,916,729,922,309,54,137,6.94,1.71
18/03/2024 9:30,128,417,389,366,137,36,1.83,1.50
18/03/2024 10:00,287,510,440,86,90,110,6.10,1.32
18/03/2024 10:30,278,383,589,602,4,159,5.66,0.10
18/03/2024 11:00,170,410,132,960,103,144,10.15,1.48
18/03/2024 11:30,155,148,643,339,44,3,2.09,0.36
18/03/2024 12:00,270,691,279,915,169,154,10.23,0.54
18/03/2024 12:30,206,917,806,708,178,7,5.84,1.75
18/03/2024 13:00,131,343,173,371,156,176,4.05,1.13
18/03/2024 13:30,475,761,693,803,86,46,3.87,0.97
18/03/2024 14:00,850,580,165,153,163,8,7.08,0.08
18/03/2024 14:30,511,421,499,760,61,111,1.39,1.41
18/03/2024 15:00,605,765,763,870,45,37,3.90,1.63
18/03/2024 15:30,79,71,962,52,50,27,8.49,1.28
18/03/2024 16:00,767,768,322,834,4,113,3.63,1.77
18/03/2024 16:30,114,1014,86,334,166,61,0.80,0.02
18/03/2024 17:00,582,307,137,650,63,141,10.13,0.82
18/03/2024 17:30,43,613,559,657,120,178,6.01,1.86
18/03/2024 18:00,663,965,141,553,88,7,7.68,1.44
18/03/2024 18:30,625,321,714,477,99,119,5.77,1.97
18/03/2024 19:00,390,422,7,435,139,87,3.10,0.14
18/03/2024 19:30,678,283,602,962,63,101,10.56,0.90
18/03/2024 20:00,665,836,179,693,118,106,10.89,0.85
18/03/2024 20:30,360,926,621,324,28,101,9.39,1.25
18/03/2024 21:00,766,2,339,683,36,128,4.21,0.82
18/03/2024 21:30,407,129,936,472,8,111,4.62,0.09
18/03/2024 22:00,951,660,319,249,5,97,0.33,1.32
18/03/2024 22:30,249,627,520,679,82,140,8.28,0.89
18/03/2024 23:00,421,224,451,270,136,35,6.87,0.01
18/03/2024 23:30,556,242,397,348,40,134,8.05,1.38
19/03/2024 0:00,941,273,809,963,9,128,11.87,1.10
19/03/2024 0:30,226,351,136,1008,172,100,8.36,0.21
19/03/2024 1:00,152,644,357,933,151,16,1.27,0.98
19/03/2024 1:30,807,165,323,463,105,130,3.68,0.51
19/03/2024 2:00,452,160,209,481,104,160,5.22,1.19
19/03/2024 2:30,94,910,694,766,169,140,8.56,1.84
19/03/2024 3:00,161,322,83,253,158,50,2.68,1.97
19/03/2024 3:30,671,486,636,916,114,87,7.50,0.16
19/03/2024 4:00,79,510,681,448,176,75,0.19,1.00
19/03/2024 4:30,85,204,494,1014,136,148,7.60,0.58
19/03/2024 5:00,250,87,452,437,144,29,3.25,0.85
19/03/2024 5:30,816,769,925,395,77,98,5.67,1.33
19/03/2024 6:00,138,783,141,823,160,134,4.25,1.90
19/03/2024 6:30,627,1011,95,753,173,55,0.68,1.44
19/03/2024 7:00,444,38,418,870,170,8,1.20,0.12
19/03/2024 7:30,734,598,612,454,142,170,10.10,1.80
19/03/2024 8:00,393,550,50,146,115,18,11.71,1.91
19/03/2024 8:30,1013,624,496,109,28,128,8.75,1.07
19/03/2024 9:00,492,89,225,246,0,107,7.87,0.15
19/03/2024 9:30,58,667,128,936,115,0,1.37,1.21
19/03/2024 10:00,406,24,770,916,109,74,5.83,1.84
19/03/2024 10:30,69,139,984,1023,5,100,1.05,0.65
19/03/2024 11:00,927,961,265,551,151,167,9.51,1.32
19/03/2024 11:30,848,189,639,499,139,100,8.27,1.70
19/03/2024 12:00,216,267,232,460,116,62,2.94,1.48
19/03/2024 12:30,969,42,519,424,65,83,9.81,1.77
19/03/2024 13:00,349,346,885,959,67,87,7.76,1.63
19/03/2024 13:30,438,774,464,721,51,156,7.67,0.33
19/03/2024 14:00,214,496,751,821,140,16,5.36,0.49
19/03/2024 14:30,48,836,10,284,130,136,8.33,0.19
19/03/2024 15:00,543,957,820,597,131,10,10.58,0.21
19/03/2024 15:30,924,932,574,930,136,38,8.17,0.39
19/03/2024 16:00,869,416,193,723,165,63,5.05,1.69
19/03/2024 16:30,543,397,263,390,164,150,10.89,0.13
19/03/2024 17:00,71,543,973,357,37,46,5.30,0.65
