Time,LDR1,LDR2,LDR3,LDR4,Horizontal_Angle,Vertical_Angle,Voltage,Current
10/03/2024 11:30,510,451,862,45,154,128,0.099719794,0.294306802
10/03/2024 12:00,200,438,440,16,11,66,4.920901854,1.030931836
10/03/2024 12:30,837,723,230,235,109,139,10.35152202,1.3847363
10/03/2024 13:00,53,947,777,941,4,107,3.859163814,0.294792589
10/03/2024 13:30,238,589,403,176,90,23,5.857151289,0.684396984
10/03/2024 14:00,775,363,1008,750,154,146,4.97943565,1.320548177
10/03/2024 14:30,500,890,594,717,148,148,2.079325509,1.058551983
10/03/2024 15:00,144,327,178,675,67,77,8.453576478,1.810015724
10/03/2024 15:30,1019,474,293,592,155,157,6.151486668,0.671773503
10/03/2024 16:00,924,769,810,560,72,110,5.808082203,0.026675995
10/03/2024 16:30,882,912,345,881,20,140,7.568342903,1.869345952
10/03/2024 17:00,537,463,386,778,137,112,10.64459962,1.065920635
10/03/2024 17:30,503,948,597,218,27,40,1.103949686,0.964328748
10/03/2024 18:00,249,790,348,38,56,10,4.601068445,1.3151567
10/03/2024 18:30,925,706,599,619,9,123,2.629787036,1.006195017
10/03/2024 19:00,35,830,193,328,158,86,7.891618143,1.79132896
10/03/2024 19:30,917,1005,654,557,145,110,6.206532804,0.845214045
10/03/2024 20:00,981,8,558,77,57,30,7.538895676,0.446492937
10/03/2024 20:30,280,308,567,960,169,120,6.128930924,1.631669544
10/03/2024 21:00,110,425,432,397,114,170,9.374114899,1.654662611
10/03/2024 21:30,758,320,374,580,106,55,8.511181411,1.224025096
10/03/2024 22:00,240,520,274,374,77,70,0.198690257,0.353204511
10/03/2024 22:30,555,234,716,620,119,14,3.119740978,0.027582902
10/03/2024 23:00,560,479,966,257,73,106,6.099282559,0.50515081
10/03/2024 23:30,775,689,472,452,29,21,11.22269089,1.442181826
11/03/2024 0:00,287,871,246,999,172,46,9.208548132,0.518521717
11/03/2024 0:30,443,476,949,38,118,151,0.104811918,1.477770101
11/03/2024 1:00,481,615,587,868,118,4,8.142757244,0.490539621
11/03/2024 1:30,125,953,269,52,135,105,3.471466677,0.501006
11/03/2024 2:00,133,673,452,1020,77,148,9.875431348,1.217561137
11/03/2024 2:30,397,641,539,527,96,65,10.74384643,0.871627849
11/03/2024 3:00,905,58,816,782,117,45,2.289932138,0.716364206
11/03/2024 3:30,389,572,789,65,99,83,4.615811282,0.827006795
11/03/2024 4:00,612,828,745,1022,64,141,2.321500974,1.080788925
11/03/2024 4:30,310,977,758,105,170,132,8.358425093,1.400735398
11/03/2024 5:00,255,141,954,840,16,134,4.38868779,0.557952242
11/03/2024 5:30,406,847,685,472,6,5,2.593538903,1.248014134
11/03/2024 6:00,329,678,165,578,115,170,9.419375781,1.981843729
11/03/2024 6:30,82,492,755,448,137,0,4.936194366,0.83441394
11/03/2024 7:00,509,452,783,81,118,52,10.78504786,1.268196019
11/03/2024 7:30,136,763,890,147,109,28,3.502625415,0.604486627
11/03/2024 8:00,344,35,695,206,154,89,1.532428255,1.36120039
11/03/2024 8:30,836,318,534,293,80,39,9.195643976,0.221711775
11/03/2024 9:00,254,806,209,304,102,111,7.823295535,0.014426807
11/03/2024 9:30,77,246,482,132,108,136,8.986551252,0.439922184
11/03/2024 10:00,472,43,96,673,24,54,4.147434927,0.777782386
11/03/2024 10:30,966,251,104,411,180,100,5.1220773,0.270250635
11/03/2024 11:00,414,631,680,911,77,175,4.554848776,0.643251482
11/03/2024 11:30,522,597,412,10,158,118,0.137185322,1.294986343
11/03/2024 12:00,73,680,357,951,35,17,1.852874117,1.162604625
11/03/2024 12:30,686,1009,299,270,0,129,7.847630985,0.812710401
11/03/2024 13:00,646,392,476,216,65,75,7.11761266,0.833903513
11/03/2024 13:30,397,438,88,960,158,80,1.066708739,0.29344566
11/03/2024 14:00,453,871,185,711,47,76,11.48749326,1.84390541
11/03/2024 14:30,409,326,250,743,61,66,8.209005581,0.261896319
11/03/2024 15:00,152,236,574,319,109,153,6.375748549,0.251405603
11/03/2024 15:30,504,846,210,449,62,3,11.85602478,0.832812308
11/03/2024 16:00,133,109,647,712,120,90,2.597799788,0.990348737
11/03/2024 16:30,986,118,560,926,37,147,7.630722185,0.577079727
11/03/2024 17:00,649,680,103,357,177,62,6.986786493,0.735031758
11/03/2024 17:30,49,976,749,776,14,76,5.438232887,0.412509802
11/03/2024 18:00,517,372,230,212,25,179,4.630199251,1.814119244
11/03/2024 18:30,723,382,321,767,28,140,4.468137502,1.005003335
11/03/2024 19:00,259,104,136,773,140,95,0.948447679,0.527263742
11/03/2024 19:30,982,258,294,516,106,2,6.062623776,0.539313552
11/03/2024 20:00,844,59,470,665,167,154,6.717353971,1.065007032
11/03/2024 20:30,987,355,295,887,28,135,0.411043952,1.78246362
11/03/2024 21:00,284,196,692,541,155,153,8.617423519,1.395231474
11/03/2024 21:30,352,152,407,869,151,21,2.931562066,0.200755772
11/03/2024 22:00,446,219,404,125,21,154,11.5509798,1.497719397
11/03/2024 22:30,893,736,951,780,80,159,11.48874848,0.704628827
11/03/2024 23:00,802,110,25,880,52,124,8.648961656,1.458847366
11/03/2024 23:30,196,624,644,931,123,52,11.74553148,0.481183862
12/03/2024 0:00,87,905,507,641,109,108,4.687191501,0.171137906
12/03/2024 0:30,649,821,992,971,116,150,11.40019123,0.08346692
12/03/2024 1:00,308,797,535,577,0,110,8.366620917,1.743192078
12/03/2024 1:30,663,19,410,775,84,100,4.532332007,1.993741972
12/03/2024 2:00,505,953,288,620,143,16,7.887375582,0.316177923
12/03/2024 2:30,400,404,1015,578,64,107,1.399197784,1.756370204
12/03/2024 3:00,449,438,680,342,5,71,0.000169307,0.793909687
12/03/2024 3:30,943,720,280,183,145,3,6.610978788,0.231886223
12/03/2024 4:00,636,557,602,380,28,95,2.83099314,0.828633211
12/03/2024 4:30,975,343,698,743,171,135,7.542599641,1.971218177
12/03/2024 5:00,683,482,452,464,64,26,5.760564204,1.881362996
12/03/2024 5:30,713,418,82,234,110,96,5.038907326,1.530131742
12/03/2024 6:00,926,165,601,733,170,93,8.263834734,1.741280146
12/03/2024 6:30,912,824,239,960,28,42,11.85349382,0.001386994
12/03/2024 7:00,581,4,863,652,18,122,7.891678381,1.8645761
12/03/2024 7:30,822,788,508,603,64,87,0.173836803,1.357929259
12/03/2024 8:00,459,291,1013,227,168,70,0.706804896,1.157465115
12/03/2024 8:30,38,770,184,589,122,11,8.386338185,1.424742791
12/03/2024 9:00,35,886,508,485,163,99,7.027406805,0.375600707
12/03/2024 9:30,502,11,796,749,156,24,6.747352162,1.691086894
12/03/2024 10:00,35,724,961,533,60,148,0.091929415,1.343087586
12/03/2024 10:30,265,642,280,148,121,63,4.728362439,1.078721479
12/03/2024 11:00,551,861,472,32,106,75,2.280886372,0.979739349
12/03/2024 11:30,404,674,732,50,167,12,4.347422676,0.637273197
12/03/2024 12:00,75,1004,409,110,119,171,1.828937163,1.958158941
12/03/2024 12:30,393,75,338,403,43,140,6.039071412,1.155480897
12/03/2024 13:00,488,891,227,986,140,103,10.75337293,0.143897748
12/03/2024 13:30,809,969,534,565,152,3,4.57991971,0.330364596
12/03/2024 14:00,34,74,288,995,142,179,2.747214054,0.597562611
12/03/2024 14:30,438,256,480,137,84,80,3.502077965,1.502213571
12/03/2024 15:00,716,264,289,92,59,110,5.469982963,1.057928144
12/03/2024 15:30,64,261,385,331,115,152,6.8927352,0.187417682
12/03/2024 16:00,196,655,538,492,147,57,11.50043427,0.687961005
12/03/2024 16:30,810,224,433,687,60,41,1.752739737,0.112716714
12/03/2024 17:00,985,930,902,696,3,55,2.077438751,0.498560019
12/03/2024 17:30,448,840,317,752,111,101,4.291415106,1.965973667
12/03/2024 18:00,467,409,299,109,39,155,5.592459562,1.778876592
12/03/2024 18:30,442,489,821,955,71,47,4.519475581,0.373933797
12/03/2024 19:00,422,742,212,277,112,165,1.067855002,0.334199565
12/03/2024 19:30,958,393,334,438,81,94,8.573612255,0.541125239
12/03/2024 20:00,630,883,287,991,133,170,0.540710221,1.260359554
12/03/2024 20:30,18,375,368,990,118,162,8.53149256,0.117426761
12/03/2024 21:00,469,21,767,156,35,45,0.616108944,1.852045553
12/03/2024 21:30,70,526,777,680,167,68,9.671962847,0.339131049
12/03/2024 22:00,658,999,539,289,180,69,1.363300338,0.427646105
12/03/2024 22:30,967,763,14,916,133,175,6.025774335,0.842393482
12/03/2024 23:00,718,1013,379,991,24,0,3.698875442,1.065772002
12/03/2024 23:30,517,320,141,729,37,111,7.739216511,1.265489404
13/03/2024 0:00,711,561,99,971,142,145,6.611090742,0.365675325
13/03/2024 0:30,497,797,469,826,101,23,7.463359638,0.149671897
13/03/2024 1:00,706,962,362,217,159,34,11.33246914,1.166796894
13/03/2024 1:30,801,274,704,950,36,73,8.714825067,1.252265461
13/03/2024 2:00,63,796,670,875,171,43,2.675252911,1.743569468
13/03/2024 2:30,930,407,46,724,10,156,0.729852277,1.913313651
13/03/2024 3:00,373,110,285,26,179,50,9.573825814,1.450074367
13/03/2024 3:30,956,971,77,132,109,73,5.930289096,1.363190678
13/03/2024 4:00,852,377,96,754,162,100,4.484666427,1.071578571
13/03/2024 4:30,577,150,271,547,1,115,5.256194947,1.586644223
13/03/2024 5:00,758,400,795,169,8,81,4.60914497,1.625944271
13/03/2024 5:30,839,927,1004,213,35,64,9.440284127,1.174822702
13/03/2024 6:00,1020,614,173,911,122,106,11.21150254,1.533436064
13/03/2024 6:30,349,659,763,226,43,100,7.608318584,0.756126043
13/03/2024 7:00,925,718,867,210,76,9,5.044008464,0.890101617
13/03/2024 7:30,535,183,99,588,72,129,6.465003021,0.388988533
13/03/2024 8:00,607,47,317,307,73,120,9.106342358,0.23205703
13/03/2024 8:30,700,411,453,266,39,146,8.389657472,0.827662075
13/03/2024 9:00,860,321,239,237,10,5,5.345505399,1.758886941
13/03/2024 9:30,724,315,463,305,89,15,0.667696899,1.520761306
13/03/2024 10:00,393,528,91,540,93,0,4.063882463,0.460179678
13/03/2024 10:30,710,884,351,877,108,176,11.27718935,1.429348798
13/03/2024 11:00,111,809,919,821,142,151,1.618321683,0.897820821
13/03/2024 11:30,539,125,43,813,85,43,6.248371559,0.727468875
13/03/2024 12:00,334,664,782,588,78,85,7.861598687,1.866242112
13/03/2024 12:30,641,666,180,423,27,162,4.185828995,1.910583818
13/03/2024 13:00,580,142,413,282,9,159,7.315882569,0.932319099
13/03/2024 13:30,867,705,532,852,44,72,8.221098059,0.356499114
13/03/2024 14:00,839,994,765,883,163,136,5.381557614,1.849010075
13/03/2024 14:30,127,493,954,151,144,67,7.46645965,0.570113135
13/03/2024 15:00,694,335,777,933,84,101,9.653971189,1.412039134
13/03/2024 15:30,352,545,886,1003,26,15,3.827280968,0.085018192
13/03/2024 16:00,1004,106,633,117,70,55,1.3466699,1.372042502
13/03/2024 16:30,60,556,251,409,127,6,9.691977194,1.961448941
13/03/2024 17:00,892,86,292,736,95,9,0.901425163,0.897159844
13/03/2024 17:30,210,948,473,290,156,49,2.010615351,1.533417664
13/03/2024 18:00,890,825,952,594,61,109,7.431948139,0.764566466
13/03/2024 18:30,324,561,519,672,91,97,10.50098835,1.552111083
13/03/2024 19:00,693,639,714,220,56,68,0.150664449,0.738827069
13/03/2024 19:30,958,264,622,502,165,131,3.39703856,1.943121411
13/03/2024 20:00,817,92,165,435,77,34,0.26141123,1.700649748
13/03/2024 20:30,521,772,337,55,141,175,9.414644694,0.317462932
13/03/2024 21:00,916,456,575,597,73,147,10.44636558,0.469182051
13/03/2024 21:30,753,208,136,173,31,16,9.089714994,0.152941827
13/03/2024 22:00,655,381,854,476,105,22,6.957158117,1.149261004
13/03/2024 22:30,520,662,87,160,6,58,8.805336858,1.066471321
13/03/2024 23:00,175,730,886,51,157,36,7.999607818,0.228407239
13/03/2024 23:30,851,776,982,162,80,81,9.236210724,1.766407873
14/03/2024 0:00,598,510,843,59,171,54,2.119857735,0.894008752
14/03/2024 0:30,692,512,294,283,10,37,3.5592372,1.524504959
14/03/2024 1:00,727,719,603,921,151,92,5.982964027,1.303744116
14/03/2024 1:30,299,674,72,879,112,177,9.580481851,0.832706289
14/03/2024 2:00,609,359,968,66,31,8,10.49608417,1.263662817
14/03/2024 2:30,944,102,362,229,177,6,11.95428694,1.996561783
14/03/2024 3:00,13,777,1000,164,100,137,0.991587689,0.525567978
14/03/2024 3:30,451,438,842,748,76,151,0.95695043,0.129052733
14/03/2024 4:00,490,230,714,1,27,171,3.57455258,1.285492833
14/03/2024 4:30,367,978,841,163,45,151,11.09550533,0.352517737
14/03/2024 5:00,850,52,958,223,97,96,4.785132433,0.589067211
14/03/2024 5:30,197,422,428,594,158,117,4.837705126,1.874165641
14/03/2024 6:00,195,627,33,479,15,160,1.80438426,1.006978947
14/03/2024 6:30,642,543,815,974,33,173,4.536154744,1.139840309
14/03/2024 7:00,994,584,764,700,45,28,1.471708909,0.718929165
14/03/2024 7:30,769,694,208,804,61,139,8.219364239,1.670567473
14/03/2024 8:00,160,160,373,446,79,1,6.306753554,0.664569693
14/03/2024 8:30,711,831,107,879,134,11,9.493392662,0.341132229
14/03/2024 9:00,496,63,682,279,122,66,0.253951923,0.66120148
14/03/2024 9:30,267,544,654,713,57,159,11.75563742,0.81288537
14/03/2024 10:00,83,881,736,197,160,63,7.25396008,1.829181288
14/03/2024 10:30,562,871,130,419,15,177,8.065649266,0.387350962
14/03/2024 11:00,1023,702,702,643,3,78,5.966637468,0.300915689
14/03/2024 11:30,338,780,1009,13,177,163,1.804036212,0.027231342
14/03/2024 12:00,676,931,188,767,143,20,11.92307719,0.200701818
14/03/2024 12:30,379,329,951,78,13,158,3.497033432,1.179622996
14/03/2024 13:00,761,465,981,461,130,124,1.200582535,0.52478339
14/03/2024 13:30,730,316,469,984,70,150,9.611134531,0.951287651
14/03/2024 14:00,807,533,427,767,123,87,4.796779119,0.126935245
14/03/2024 14:30,846,441,711,770,103,146,9.827579873,1.18313644
14/03/2024 15:00,579,229,424,443,148,53,10.76683132,0.753916159
14/03/2024 15:30,803,74,656,835,117,2,1.153873857,0.224049165
14/03/2024 16:00,983,898,159,689,25,169,7.664358859,0.508508963
14/03/2024 16:30,343,393,76,584,121,170,5.498585653,0.012218807
14/03/2024 17:00,670,82,493,68,57,154,10.38482285,1.148030319
14/03/2024 17:30,557,131,944,508,174,132,1.233503875,0.90456039
14/03/2024 18:00,750,821,138,465,122,27,1.176565818,1.345616352
14/03/2024 18:30,145,49,774,773,114,163,4.598724634,0.617454285
14/03/2024 19:00,168,695,93,15,174,45,11.92577467,1.384656204
14/03/2024 19:30,365,864,491,185,67,47,3.723590011,0.904594803
14/03/2024 20:00,1019,551,401,815,14,159,3.982824315,1.322069335
14/03/2024 20:30,427,543,317,13,145,82,7.694969275,0.357298469
14/03/2024 21:00,127,111,274,495,134,23,2.526991864,0.153848635
14/03/2024 21:30,55,798,349,89,16,5,10.20437397,1.372710701
14/03/2024 22:00,342,826,178,230,102,65,3.885273796,0.620244732
14/03/2024 22:30,212,959,371,250,4,171,1.950259345,1.177120476
14/03/2024 23:00,885,155,704,915,104,146,2.470033283,0.143753448
14/03/2024 23:30,573,243,50,635,68,168,0.28676955,0.706846155
15/03/2024 0:00,470,727,338,9,173,153,7.387238327,1.710305391
15/03/2024 0:30,208,511,903,404,110,71,8.626518524,0.085966495
15/03/2024 1:00,26,720,428,178,30,135,3.522012278,0.715714743
15/03/2024 1:30,469,927,302,219,108,98,9.036148799,0.941322868
15/03/2024 2:00,34,119,316,417,104,61,4.846552888,1.159606436
15/03/2024 2:30,385,85,302,379,172,127,0.674598813,0.886999665
15/03/2024 3:00,924,784,976,153,79,154,9.999854182,1.085215412
15/03/2024 3:30,345,379,176,566,41,29,1.745230727,1.288024288
15/03/2024 4:00,850,140,416,394,46,151,6.894007676,1.444604264
15/03/2024 4:30,556,728,768,649,165,137,7.040484982,1.775613219
15/03/2024 5:00,806,683,437,284,7,115,0.780632784,1.412414091
15/03/2024 5:30,483,94,626,182,77,25,11.85021341,1.014611815
15/03/2024 6:00,183,88,770,782,64,1,0.67846042,0.81830931
15/03/2024 6:30,827,395,123,445,11,26,4.241191851,0.254446697
15/03/2024 7:00,426,176,992,611,46,150,7.018233304,1.927437683
15/03/2024 7:30,411,115,819,23,53,23,3.065582487,0.898478893
15/03/2024 8:00,41,289,126,804,80,159,8.106344454,0.869931279
15/03/2024 8:30,537,994,505,881,73,157,1.841526524,0.163997651
15/03/2024 9:00,413,186,541,405,31,178,1.856519254,1.809609845
15/03/2024 9:30,239,571,29,471,32,122,1.441507173,0.027512579
15/03/2024 10:00,499,192,145,814,2,106,9.668239129,1.931604019
15/03/2024 10:30,730,379,431,835,49,91,11.02053604,1.52658255
15/03/2024 11:00,108,300,834,285,86,82,1.040643985,1.372642984
15/03/2024 11:30,508,743,326,512,2,174,8.314989745,1.738673347
15/03/2024 12:00,539,184,848,468,12,73,3.553297108,0.080480217
15/03/2024 12:30,539,974,141,293,166,47,1.22423325,0.876344872
15/03/2024 13:00,595,867,77,171,111,101,6.314120823,0.88757624
15/03/2024 13:30,570,991,936,428,62,139,4.134676399,0.626734124
15/03/2024 14:00,176,883,835,273,114,140,1.19133734,0.396373399
15/03/2024 14:30,288,1004,787,602,165,153,0.838655144,1.948394656
15/03/2024 15:00,404,859,142,540,154,108,3.401708919,1.418055764
15/03/2024 15:30,936,186,844,789,14,129,2.054434644,1.278966101
15/03/2024 16:00,575,474,725,753,141,133,8.502384348,0.272160368
15/03/2024 16:30,483,278,52,1011,100,100,4.348752666,1.834521342
15/03/2024 17:00,935,684,268,96,70,80,9.728589542,1.878939314
15/03/2024 17:30,228,262,381,712,167,173,2.405283908,1.583209537
15/03/2024 18:00,824,439,722,265,106,14,2.711617157,1.132861253
15/03/2024 18:30,859,894,598,474,30,0,9.703778398,0.10320993
15/03/2024 19:00,401,828,743,460,128,28,11.80012355,0.59300764
15/03/2024 19:30,602,421,467,507,101,68,9.792296346,1.20696441
15/03/2024 20:00,993,722,500,798,152,10,11.10478712,1.165560229
15/03/2024 20:30,70,895,235,11,111,138,0.662134787,0.939490374
15/03/2024 21:00,818,827,826,378,131,95,11.06660437,0.253733811
15/03/2024 21:30,4,288,10,395,41,48,2.551284682,0.060249386
15/03/2024 22:00,316,1007,486,329,160,155,11.41867412,0.224597188
15/03/2024 22:30,36,764,30,146,163,119,0.894984365,1.224829798
15/03/2024 23:00,456,222,42,419,8,176,5.700595328,1.032010661
15/03/2024 23:30,375,634,715,838,57,11,8.494934582,0.968180566
16/03/2024 0:00,613,633,664,872,159,89,3.538755774,1.176404538
16/03/2024 0:30,951,507,399,132,77,49,6.221591737,1.594645958
16/03/2024 1:00,671,430,457,1015,28,117,6.849213929,1.612436629
16/03/2024 1:30,558,627,750,908,144,103,6.132589905,0.198458771
16/03/2024 2:00,8,403,684,802,34,166,10.39722212,0.306760631
16/03/2024 2:30,194,739,891,684,33,52,4.522201153,1.478414343
16/03/2024 3:00,318,964,203,995,149,145,6.115625221,0.696441902
16/03/2024 3:30,82,252,96,477,37,85,7.378486604,0.230604959
16/03/2024 4:00,266,602,356,529,107,90,5.937676274,1.304478084
16/03/2024 4:30,972,585,25,646,123,34,11.97698542,0.973760378
16/03/2024 5:00,618,464,233,367,152,180,9.677540747,1.849840375
16/03/2024 5:30,303,858,853,46,138,79,5.852097786,1.617858679
16/03/2024 6:00,1020,336,990,661,107,79,7.297998724,0.557149862
16/03/2024 6:30,147,761,875,22,145,149,1.996279015,1.498453429
16/03/2024 7:00,788,325,646,726,18,133,3.272571383,0.364378151
16/03/2024 7:30,210,582,419,1001,79,169,5.640517718,0.290331844
16/03/2024 8:00,46,979,379,825,61,163,9.042197346,0.728432438
16/03/2024 8:30,624,306,831,193,133,157,4.472720687,1.817001053
16/03/2024 9:00,997,3,777,469,62,44,11.26762292,1.272903846
16/03/2024 9:30,739,638,508,515,153,137,0.43764234,1.655161342
16/03/2024 10:00,664,839,207,28,88,36,8.755470259,1.951276672
16/03/2024 10:30,704,981,551,764,37,171,8.073260781,0.034367453
16/03/2024 11:00,119,110,316,665,164,170,2.064781063,1.495211332
16/03/2024 11:30,651,670,367,830,44,133,6.997021277,0.930730095
16/03/2024 12:00,26,639,216,851,147,107,3.712552536,0.31210154
16/03/2024 12:30,737,342,763,943,19,142,0.292020375,1.381469658
16/03/2024 13:00,1000,804,67,272,171,38,1.870333681,1.85560284
16/03/2024 13:30,449,619,181,171,106,105,0.483097027,0.522644099
16/03/2024 14:00,941,368,72,279,166,9,3.0546514,0.788298897
16/03/2024 14:30,803,511,500,42,179,12,11.33913594,0.591112996
16/03/2024 15:00,788,375,817,280,8,45,4.97067557,1.327604545
16/03/2024 15:30,305,434,66,130,162,46,6.278797768,1.390730977
16/03/2024 16:00,581,3,724,173,40,172,9.995253862,1.766925067
16/03/2024 16:30,662,212,76,389,119,44,8.356446261,0.459238029
16/03/2024 17:00,187,699,643,216,49,25,1.664023604,1.175103055
16/03/2024 17:30,335,780,674,493,178,155,3.36141482,0.894304757
16/03/2024 18:00,546,748,65,212,160,155,0.091994493,1.152391282
16/03/2024 18:30,125,784,253,939,129,150,2.337649108,1.940701385
16/03/2024 19:00,992,987,370,523,36,4,8.882647136,0.870232301
16/03/2024 19:30,394,340,987,277,131,102,11.36874432,1.922174949
16/03/2024 20:00,741,280,192,1012,46,44,11.16186585,1.02877406
16/03/2024 20:30,354,566,369,628,56,62,6.187367636,0.62056586
16/03/2024 21:00,794,714,208,425,6,110,6.709305606,0.908907877
16/03/2024 21:30,156,81,582,841,27,119,1.157504782,1.313248567
16/03/2024 22:00,504,1009,638,926,10,0,10.49852064,1.143511764
16/03/2024 22:30,291,653,1000,921,168,28,4.330478332,1.642607333
16/03/2024 23:00,32,59,350,612,145,31,2.498934899,1.910240256
16/03/2024 23:30,986,989,620,441,63,9,2.006578369,0.603507239
17/03/2024 0:00,499,284,960,903,26,166,3.383805413,0.921217553
17/03/2024 0:30,543,732,379,14,6,157,2.750171565,1.668482192
17/03/2024 1:00,488,781,641,392,142,18,5.330969941,0.268587407
17/03/2024 1:30,934,853,100,202,112,122,8.981760007,0.08463663
17/03/2024 2:00,404,291,391,359,29,139,7.797397488,0.645430292
17/03/2024 2:30,877,978,342,429,89,4,3.525189288,0.479646561
17/03/2024 3:00,329,942,593,763,65,71,4.482180984,1.595061377
